level,M,N,seed,completionPct,compressionDistance,editDistance,densityMetric,leniencyMetric,linearityRSquared
1,1,1,1709478317,0.24,0.868370,581,0.105801,0.758777,0.0221
1,1,1,1710004275,0.12,0.831032,589,0.100442,0.774534,0.1406
1,1,1,1711956355,0.15,0.852368,576,0.109361,0.753357,0.0068
1,1,1,1712995159,0.22,0.820364,592,0.096882,0.751789,0.0043
1,1,1,1718609653,0.23,0.841700,585,0.100442,0.728706,0.0015
1,1,1,1718825415,0.17,0.837055,582,0.125364,0.744019,0.0048
1,1,1,1725833495,0.38,0.841700,585,0.123602,0.750286,0.0122
1,1,1,1726355006,0.25,0.868370,593,0.111123,0.723250,0.0250
1,1,1,1727614195,0.30,0.826435,594,0.112921,0.718333,0.0002
1,1,1,1729283793,0.50,0.831032,573,0.112921,0.768748,0.0064
1,1,1,1730713732,0.31,0.820364,584,0.109361,0.775379,0.0022
1,1,1,1731241459,0.09,0.825698,590,0.125364,0.746647,0.0202
1,1,1,173324371,0.10,0.825698,578,0.105801,0.761516,0.0066
1,1,1,1733433064,0.08,0.857702,584,0.137843,0.727896,0.0063
1,1,1,1734983820,0.02,0.845592,593,0.114683,0.735111,0.0135
1,1,1,1736927955,0.07,0.825698,577,0.086201,0.761366,0.0131
1,1,1,1737967903,0.22,0.863036,595,0.139605,0.749656,0.0186
1,1,1,1740515410,0.19,0.852368,582,0.098680,0.778106,0.0048
1,1,1,1741266142,0.17,0.831032,576,0.127162,0.760524,0.0002
1,1,1,174212528,0.23,0.848072,599,0.118244,0.695544,0.0079
1,1,1,1742669303,0.20,0.863036,577,0.111123,0.743962,0.0052
1,1,1,1743264730,0.13,0.852368,582,0.123602,0.733045,0.0024
1,1,1,1748951366,0.17,0.855385,587,0.120042,0.738948,0.0247
1,1,1,1750180420,0.12,0.847034,594,0.098680,0.754118,0.0229
1,1,1,1754382556,0.30,0.836366,589,0.109361,0.737949,0.0005
1,1,1,1754719726,0.34,0.868370,591,0.116481,0.726256,0.0240
1,1,1,1756515094,0.27,0.885094,563,0.141403,0.726486,0.0001
1,1,1,175792671,1.00,0.847034,566,0.127162,0.769410,0.0158
1,1,1,1759910763,0.07,0.857702,578,0.116481,0.749217,0.0064
1,1,1,1761243351,0.21,0.820364,586,0.098680,0.709758,0.0008
1,1,1,1771368512,0.08,0.836366,590,0.109361,0.751561,0.0314
1,1,1,1775477823,0.17,0.879037,589,0.112921,0.712066,0.0013
1,1,1,1777348510,0.12,0.879037,593,0.109361,0.726946,0.0204
1,1,1,1777983941,0.11,0.873704,603,0.112921,0.745974,0.0026
1,1,1,177959133,0.11,0.843672,574,0.127162,0.752184,0.0005
1,1,1,177966273,0.09,0.873704,599,0.112921,0.706432,0.0017
1,1,1,1779847919,0.37,0.831032,592,0.118244,0.764780,0.0005
1,1,1,1780018293,0.20,0.857702,584,0.105801,0.736763,0.0088
1,1,1,1783035865,0.09,0.825698,582,0.096882,0.757970,0.0004
1,1,1,1784400485,0.11,0.847034,596,0.120042,0.736144,0.0148
1,1,1,1785013374,0.19,0.847034,593,0.102240,0.726288,0.0519
1,1,1,1786126378,0.18,0.857152,587,0.144963,0.715375,0.0010
1,1,1,1786689215,0.15,0.860484,605,0.130722,0.690212,0.0096
1,1,1,1787008643,0.07,0.857702,585,0.125364,0.738043,0.0000
1,1,1,1787252675,0.10,0.847673,595,0.098680,0.723501,0.0199
1,1,1,1787757971,0.83,0.837876,581,0.127162,0.747057,0.0007
1,1,1,1788846950,0.11,0.868370,574,0.118244,0.731135,0.0025
1,1,1,1792465840,0.15,0.851052,594,0.134283,0.725076,0.0000
1,1,1,179368904,0.11,0.825698,590,0.116481,0.754369,0.0077
1,1,1,1798882863,0.43,0.844844,579,0.132485,0.732286,0.0007
1,1,1,1801207137,0.46,0.867042,598,0.130722,0.715912,0.0549
1,1,1,1809064433,0.14,0.854195,598,0.118244,0.726815,0.0035
1,1,1,1811800664,0.43,0.831032,581,0.102240,0.709492,0.0092
1,1,1,1815806383,0.12,0.847034,601,0.091560,0.732656,0.0002
1,1,1,18161333,0.09,0.834120,579,0.141403,0.708578,0.0067
1,1,1,1817946229,0.48,0.838412,593,0.130722,0.743110,0.0177
1,1,1,1818025879,0.07,0.848306,600,0.109361,0.725842,0.0024
1,1,1,1821314341,0.30,0.847673,579,0.123602,0.731195,0.0057
1,1,1,1823838736,0.19,0.832779,603,0.102240,0.714451,0.0011
1,1,1,1824186194,0.27,0.842364,582,0.120042,0.713123,0.0241
1,1,1,1824418536,0.27,0.863036,582,0.102240,0.756612,0.0276
1,1,1,1829040536,0.13,0.831032,595,0.111123,0.723696,0.0098
1,1,1,1829568691,0.22,0.836366,582,0.096882,0.768645,0.0005
1,1,1,1839067692,0.26,0.852368,580,0.111123,0.765521,0.0138
1,1,1,184032032,0.13,0.847034,569,0.111123,0.744915,0.0117
1,1,1,1840869935,0.23,0.836366,585,0.107563,0.737185,0.0000
1,1,1,1841583134,0.08,0.847673,582,0.136045,0.728123,0.0015
1,1,1,1842765308,0.19,0.847034,593,0.100442,0.706482,0.0156
1,1,1,184290847,0.40,0.866015,592,0.139605,0.727542,0.0326
1,1,1,1846150510,0.17,0.831032,596,0.087999,0.747654,0.0001
1,1,1,1846775960,0.14,0.831032,585,0.120042,0.726018,0.0072
1,1,1,1852411569,0.47,0.847034,588,0.118244,0.730799,0.0283
1,1,1,1852571051,0.19,0.831032,588,0.093322,0.733144,0.0440
1,1,1,185365952,0.11,0.858876,590,0.112921,0.731616,0.0163
1,1,1,1856426629,0.31,0.863036,599,0.082641,0.719519,0.0222
1,1,1,1857201172,0.07,0.831032,598,0.114683,0.740938,0.0001
1,1,1,1859661651,0.19,0.828607,595,0.125364,0.691991,0.0041
1,1,1,1860824840,0.09,0.849555,594,0.130722,0.711367,0.0070
1,1,1,1862133219,0.13,0.857702,594,0.093322,0.752695,0.0000
1,1,1,1862386922,0.44,0.841700,585,0.107563,0.775801,0.0202
1,1,1,1866142325,0.18,0.854195,579,0.120042,0.708356,0.0008
1,1,1,1868128983,0.11,0.863036,579,0.100442,0.747407,0.0086
1,1,1,1870763046,0.53,0.815030,591,0.111123,0.752249,0.0172
1,1,1,1873747624,0.11,0.873704,593,0.107563,0.766550,0.0037
1,1,1,1875658582,0.16,0.846666,594,0.128924,0.716634,0.0031
1,1,1,1877706133,0.31,0.857702,593,0.114683,0.743042,0.0000
1,1,1,1880502128,0.08,0.873704,568,0.093322,0.774357,0.0003
1,1,1,1884345550,0.20,0.847673,593,0.144963,0.744709,0.0031
1,1,1,1884638580,0.23,0.843021,589,0.127162,0.731477,0.0055
1,1,1,1885977511,0.18,0.884372,584,0.098680,0.749909,0.0310
1,1,1,1888822265,1.00,0.847461,593,0.136045,0.734155,0.0073
1,1,1,1890166409,0.20,0.857702,588,0.137843,0.751660,0.0007
1,1,1,1898685145,0.35,0.837219,592,0.134283,0.738224,0.0054
1,1,1,1899385250,0.10,0.847034,590,0.082641,0.762415,0.0190
1,1,1,1903222177,0.13,0.841700,583,0.095120,0.731490,0.0009
1,1,1,1905892850,0.16,0.841700,599,0.107563,0.755955,0.0080
1,1,1,1906888320,0.16,0.853171,590,0.137843,0.711940,0.0029
1,1,1,1907504506,0.11,0.841700,580,0.111123,0.732313,0.0023
1,1,1,1908253110,0.12,0.831032,589,0.112921,0.746125,0.0007
1,1,1,1909541276,0.17,0.837219,595,0.121804,0.705923,0.0001
1,1,1,1909667671,0.20,0.863036,590,0.112921,0.733762,0.0020
1,1,1,1909953860,0.66,0.851633,608,0.120042,0.705084,0.0016
1,1,1,1910179968,0.18,0.820364,586,0.105801,0.754401,0.0089
1,1,1,1911499045,0.10,0.837876,579,0.132485,0.706357,0.0072
1,1,1,1913701577,0.15,0.857702,582,0.116481,0.772813,0.0212
1,1,1,191544278,0.09,0.857702,600,0.093322,0.747913,0.0043
1,1,1,1921675435,0.11,0.846843,579,0.128924,0.709138,0.0001
1,1,1,1922336217,0.18,0.831032,580,0.111123,0.732380,0.0003
1,1,1,1923293932,0.09,0.867417,593,0.121804,0.714209,0.0076
1,1,1,1924478780,0.33,0.841700,576,0.112921,0.734607,0.0007
1,1,1,1929143819,0.37,0.873704,568,0.095120,0.758020,0.1317
1,1,1,1930057449,0.18,0.815030,587,0.087999,0.722113,0.0050
1,1,1,1932700662,0.13,0.851387,597,0.121804,0.714743,0.0473
1,1,1,1933500658,0.17,0.857702,589,0.121804,0.730554,0.0035
1,1,1,1934380881,0.20,0.873704,593,0.100442,0.757731,0.0504
1,1,1,1935573920,0.08,0.868464,603,0.123602,0.693485,0.0066
1,1,1,193817994,0.41,0.857702,590,0.091560,0.758762,0.0003
1,1,1,1938393722,0.19,0.825698,580,0.125364,0.735841,0.0062
1,1,1,1943721331,0.19,0.841700,577,0.107563,0.721430,0.0136
1,1,1,1944444860,0.18,0.847034,586,0.089762,0.745852,0.0462
1,1,1,1946703899,0.32,0.852368,591,0.112921,0.718266,0.0006
1,1,1,1947213365,0.16,0.824014,586,0.127162,0.707786,0.0011
1,1,1,1951063194,0.16,0.868370,593,0.128924,0.725832,0.0472
1,1,1,1952120809,0.12,0.859386,585,0.120042,0.715115,0.0183
1,1,1,1953730364,0.55,0.874732,592,0.127162,0.733177,0.0022
1,1,1,1958249671,0.07,0.831032,582,0.102240,0.762928,0.0216
1,1,1,1959144122,0.10,0.847034,582,0.121804,0.774312,0.0242
1,1,1,1962030729,0.41,0.820364,577,0.112921,0.754805,0.0018
1,1,1,1963862649,0.52,0.833151,585,0.127162,0.737759,0.0003
1,1,1,196678503,0.10,0.862822,590,0.121804,0.712625,0.0017
1,1,1,1969283497,0.22,0.843021,599,0.116481,0.731126,0.0097
1,1,1,1971687126,0.35,0.841700,592,0.128924,0.731327,0.0744
1,1,1,1975378217,0.07,0.847034,582,0.123602,0.743569,0.0154
1,1,1,1979947027,0.09,0.841700,586,0.098680,0.751427,0.0053
1,1,1,1988477966,0.25,0.849876,590,0.128924,0.711994,0.0000
1,1,1,1989218905,0.22,0.847034,586,0.107563,0.764077,0.0072
1,1,1,1991756781,0.28,0.857702,584,0.093322,0.777456,0.0119
1,1,1,1994848862,0.43,0.863036,584,0.121804,0.741448,0.0237
1,1,1,1996750919,0.18,0.833845,583,0.130722,0.724112,0.0019
1,1,1,19987042,0.44,0.857702,600,0.105801,0.721661,0.0010
1,1,1,1998835997,0.12,0.831032,598,0.105801,0.760854,0.0000
1,1,1,2002329122,0.09,0.841700,577,0.105801,0.762725,0.0894
1,1,1,2003194834,0.33,0.842364,585,0.112921,0.738703,0.0138
1,1,1,2006648343,0.29,0.873704,594,0.104003,0.746175,0.0047
1,1,1,2007663477,0.11,0.863036,585,0.112921,0.738025,0.0375
1,1,1,2008129550,0.41,0.839173,599,0.128924,0.698513,0.0043
1,1,1,2009060528,0.07,0.857702,583,0.095120,0.742816,0.0080
1,1,1,2012597537,0.09,0.850172,594,0.123602,0.724633,0.0274
1,1,1,2013622268,0.30,0.838007,571,0.132485,0.725481,0.0083
1,1,1,2013935682,0.35,0.836734,588,0.127162,0.760386,0.0149
1,1,1,2018523250,0.45,0.857702,584,0.125364,0.718645,0.0011
1,1,1,2024076555,0.11,0.863036,591,0.120042,0.732749,0.0006
1,1,1,2025122643,0.09,0.841700,588,0.114683,0.741973,0.0003
1,1,1,2027723575,0.52,0.860598,573,0.143165,0.728714,0.0037
1,1,1,2027831750,0.34,0.820411,589,0.127162,0.698490,0.0007
1,1,1,2028711105,0.30,0.847034,580,0.111123,0.772735,0.0051
1,1,1,2032613547,0.24,0.836366,580,0.123602,0.763001,0.0050
1,1,1,2032709290,0.10,0.862274,593,0.128924,0.725008,0.0021
1,1,1,203299549,0.13,0.848934,592,0.116481,0.734373,0.0018
1,1,1,2033382145,0.54,0.841700,587,0.093322,0.733862,0.0000
1,1,1,2037277650,0.19,0.852368,577,0.107563,0.746561,0.0002
1,1,1,2038270502,0.08,0.863036,583,0.096882,0.760841,0.0020
1,1,1,2038618736,0.25,0.836366,583,0.095120,0.732329,0.0003
1,1,1,2040354731,0.62,0.847034,586,0.128924,0.746955,0.0003
1,1,1,2042598215,0.17,0.836366,575,0.100442,0.772889,0.0000
1,1,1,2045243867,0.23,0.844227,600,0.118244,0.730768,0.0157
1,1,1,204558474,0.13,0.847034,598,0.116481,0.750202,0.0033
1,1,1,2047260970,0.14,0.836366,587,0.093322,0.752070,0.0009
1,1,1,2050174941,0.23,0.863036,579,0.102240,0.764920,0.0006
1,1,1,2052630850,0.26,0.844319,617,0.116481,0.719247,0.0104
1,1,1,2053017727,0.36,0.844958,595,0.127162,0.716841,0.0056
1,1,1,2055253150,0.43,0.841700,585,0.104003,0.745846,0.0355
1,1,1,2055260352,0.18,0.824833,592,0.111123,0.715152,0.0107
1,1,1,2056543553,0.15,0.841700,582,0.116481,0.744462,0.0017
1,1,1,2060512113,0.17,0.847034,584,0.109361,0.751134,0.0000
1,1,1,2060726550,0.09,0.841700,590,0.105801,0.757781,0.0056
1,1,1,2061859894,0.42,0.863036,578,0.109361,0.733204,0.0005
1,1,1,2064428677,0.22,0.868911,603,0.118244,0.693760,0.0004
1,1,1,2064475016,0.16,0.851987,580,0.127162,0.729689,0.0002
1,1,1,2065215352,0.41,0.841700,581,0.111123,0.740057,0.0165
1,1,1,2067349480,0.20,0.857702,586,0.120042,0.755112,0.0012
1,1,1,2069326171,0.14,0.852368,583,0.125364,0.739565,0.0010
1,1,1,2072683941,0.20,0.873704,574,0.098680,0.749067,0.0253
1,1,1,2072930703,0.22,0.872561,596,0.143165,0.705570,0.0001
1,1,1,2073032659,0.10,0.847034,583,0.121804,0.739275,0.0349
1,1,1,2075829375,0.10,0.809696,583,0.098680,0.752423,0.0001
1,1,1,2077841788,0.17,0.839259,588,0.132485,0.715381,0.0007
1,1,1,2078900831,0.35,0.851052,603,0.127162,0.721756,0.0002
1,1,1,2080281558,0.42,0.863036,587,0.100442,0.752701,0.0280
1,1,1,2081320690,0.18,0.841700,582,0.093322,0.755273,0.0126
1,1,1,2084778478,0.26,0.815030,585,0.100442,0.759253,0.0226
1,1,1,2086595122,0.15,0.844958,585,0.120042,0.711344,0.0113
1,1,1,2088086414,0.17,0.841700,596,0.089762,0.734467,0.0032
1,1,1,2089336133,0.20,0.826435,586,0.123602,0.716034,0.0048
1,1,1,2090721879,0.26,0.841700,579,0.107563,0.758821,0.0006
1,1,1,2090749135,0.09,0.859386,590,0.128924,0.720770,0.0128
1,1,1,2090954088,0.16,0.841700,584,0.105801,0.747628,0.0636
1,1,1,2092361915,0.11,0.850172,594,0.125364,0.728861,0.0894
1,1,1,209515778,0.07,0.810507,581,0.111123,0.746147,0.0001
1,1,1,2098680720,0.15,0.852368,577,0.086201,0.790193,0.0048
1,1,1,2099656195,0.11,0.873562,592,0.121804,0.739159,0.0289
1,1,1,2100472900,0.36,0.847034,580,0.086201,0.745994,0.0001
1,1,1,2100861519,0.59,0.852368,577,0.111123,0.757257,0.0821
1,1,1,2103026780,0.07,0.863036,578,0.104003,0.760243,0.0262
1,1,1,2105993330,0.18,0.825698,584,0.096882,0.732592,0.0064
1,1,1,2108898892,0.07,0.839745,600,0.120042,0.723010,0.0078
1,1,1,2113753870,0.11,0.884372,600,0.116481,0.734323,0.0368
1,1,1,2115404849,0.08,0.863036,594,0.116481,0.735074,0.0001
1,1,1,2121234753,0.09,0.847034,594,0.118244,0.739927,0.0064
1,1,1,2124090669,0.06,0.847034,602,0.105801,0.723206,0.0110
1,1,1,2127934901,0.10,0.815030,586,0.112921,0.762529,0.0219
1,1,1,2128838152,0.11,0.831032,601,0.100442,0.723804,0.0013
1,1,1,2128996900,0.33,0.831032,589,0.120042,0.734443,0.0014
1,1,1,2129654792,0.16,0.852368,578,0.105801,0.754917,0.0271
1,1,1,2131848898,0.08,0.868370,588,0.105801,0.743133,0.0420
1,1,1,2135129025,0.19,0.855385,586,0.125364,0.713265,0.0001
1,1,1,2137030993,0.20,0.871002,605,0.150286,0.717276,0.0039
1,1,1,2137861924,0.37,0.864161,606,0.120042,0.713724,0.0081
1,1,1,2138390668,0.48,0.836734,602,0.118244,0.689829,0.0121
1,1,1,2139588327,0.07,0.847034,589,0.080879,0.747101,0.0011
1,1,1,2141009491,0.10,0.857702,591,0.098680,0.717022,0.0000
1,1,1,21492040,0.11,0.862274,600,0.118244,0.700070,0.0322
1,1,1,21930459,0.44,0.880977,601,0.120042,0.690013,0.0010
1,1,1,220459629,0.19,0.842364,590,0.107563,0.772059,0.0058
1,1,1,223479059,0.23,0.863036,587,0.100442,0.757322,0.0403
1,1,1,22353703,0.17,0.857702,598,0.098680,0.742126,0.0002
1,1,1,225999372,0.39,0.857702,569,0.114683,0.754242,0.0340
1,1,1,226509787,0.48,0.833845,583,0.114683,0.712127,0.0007
1,1,1,227473748,0.80,0.856102,612,0.139605,0.707789,0.0003
1,1,1,228040645,0.07,0.857702,597,0.104003,0.735210,0.0000
1,1,1,228832894,0.16,0.831032,593,0.112921,0.727604,0.0003
1,1,1,229019102,0.21,0.831032,577,0.114683,0.741810,0.0100
1,1,1,233091047,0.29,0.857702,595,0.104003,0.724661,0.0082
1,1,1,23526999,0.07,0.841700,585,0.100442,0.717107,0.0017
1,1,1,235907694,0.12,0.847034,597,0.104003,0.721939,0.0204
1,1,1,235925162,0.60,0.870022,585,0.150286,0.711376,0.0155
1,1,1,238979097,0.44,0.847034,573,0.107563,0.765513,0.0076
1,1,1,239745500,0.19,0.863036,596,0.121804,0.705016,0.0083
1,1,1,240806326,0.18,0.825698,590,0.109361,0.722048,0.0022
1,1,1,241126537,0.33,0.848934,594,0.125364,0.725787,0.0021
1,1,1,241484541,0.73,0.815030,591,0.109361,0.737110,0.0155
1,1,1,243573700,0.08,0.831032,579,0.091560,0.765600,0.0000
1,1,1,245090990,0.24,0.856553,595,0.130722,0.717686,0.0003
1,1,1,245480496,0.36,0.840490,588,0.139605,0.741387,0.0376
1,1,1,257047320,0.13,0.847034,576,0.128924,0.759474,0.0072
1,1,1,258976179,0.78,0.842364,586,0.104003,0.693607,0.0050
1,1,1,260173809,0.21,0.868370,591,0.086201,0.747514,0.0004
1,1,1,260318576,0.35,0.847034,603,0.104003,0.696211,0.0046
1,1,1,263363288,0.37,0.847034,579,0.128924,0.762893,0.0326
1,1,1,264279916,0.19,0.857702,585,0.104003,0.767818,0.0297
1,1,1,264663592,0.10,0.894885,595,0.137843,0.696489,0.0190
1,1,1,265717410,0.08,0.854333,590,0.114683,0.706079,0.0009
1,1,1,271483271,0.46,0.867943,596,0.132485,0.733720,0.0033
1,1,1,273700667,0.06,0.852368,594,0.096882,0.725696,0.0067
1,1,1,275086473,0.11,0.836366,571,0.107563,0.744266,0.0044
1,1,1,275873958,0.11,0.849280,590,0.118244,0.709992,0.0672
1,1,1,278340220,0.06,0.873704,587,0.120042,0.725293,0.0011
1,1,1,279713527,0.40,0.848306,588,0.111123,0.717263,0.0060
1,1,1,281041328,0.12,0.831032,591,0.084439,0.746047,0.0006
1,1,1,281685584,0.36,0.832099,603,0.104003,0.688635,0.0313
1,1,1,284405506,0.13,0.879037,586,0.096882,0.712237,0.0053
1,1,1,284763583,0.20,0.847034,568,0.100442,0.775191,0.0208
1,1,1,284814185,0.08,0.831032,591,0.102240,0.718039,0.0125
1,1,1,285564450,0.29,0.852368,590,0.125364,0.739730,0.0034
1,1,1,286213106,0.22,0.847034,592,0.098680,0.722872,0.0096
1,1,1,287790814,0.59,0.847034,575,0.095120,0.750676,0.0224
1,1,1,29449191,0.19,0.825698,583,0.120042,0.738984,0.0047
1,1,1,294796082,0.07,0.863036,594,0.087999,0.735933,0.0369
1,1,1,296357377,0.18,0.850782,593,0.112921,0.712654,0.0124
1,1,1,296427284,0.35,0.841700,581,0.093322,0.743138,0.0522
1,1,1,301730690,0.08,0.863036,594,0.095120,0.759284,0.0058
1,1,1,302208530,0.26,0.836366,585,0.096882,0.766864,0.0013
1,1,1,302691776,0.35,0.860029,582,0.114683,0.740701,0.0741
1,1,1,314026545,0.09,0.863036,595,0.102240,0.760936,0.0057
1,1,1,321690976,0.08,0.851387,601,0.118244,0.710466,0.0007
1,1,1,324011762,0.11,0.841700,586,0.123602,0.769047,0.0000
1,1,1,333380768,0.27,0.868370,583,0.089762,0.751800,0.0169
1,1,1,333404768,0.37,0.809696,573,0.089762,0.796054,0.0889
1,1,1,33638186,0.24,0.851387,584,0.127162,0.731783,0.0119
1,1,1,33780075,0.11,0.841700,578,0.089762,0.757350,0.0200
1,1,1,344217223,0.61,0.877857,595,0.146726,0.711010,0.0031
1,1,1,345247305,0.49,0.841700,576,0.095120,0.727117,0.0218
1,1,1,347353465,0.25,0.839745,600,0.118244,0.738116,0.0720
1,1,1,349724904,0.36,0.873704,588,0.095120,0.758633,0.0003
1,1,1,351188020,0.39,0.863036,582,0.107563,0.743670,0.0053
1,1,1,355989640,0.25,0.825698,587,0.105801,0.726856,0.0188
1,1,1,359794293,0.45,0.873704,601,0.112921,0.695432,0.0016
1,1,1,364977488,0.07,0.817368,579,0.096882,0.712637,0.0135
1,1,1,3656297,0.16,0.825420,602,0.134283,0.725719,0.0005
1,1,1,366484697,0.13,0.836089,594,0.125364,0.695437,0.0000
1,1,1,368129150,0.07,0.852368,579,0.093322,0.772333,0.0096
1,1,1,368625471,0.25,0.857702,575,0.077319,0.769608,0.0574
1,1,1,370025683,0.41,0.856553,586,0.137843,0.720699,0.0077
1,1,1,371020991,0.08,0.857702,600,0.102240,0.728382,0.0015
1,1,1,371044287,0.13,0.868370,570,0.102240,0.750282,0.0060
1,1,1,371309519,0.09,0.847034,594,0.107563,0.752804,0.0085
1,1,1,373061603,0.61,0.841054,592,0.109361,0.711740,0.0034
1,1,1,374447600,0.13,0.852368,593,0.120042,0.740645,0.0030
1,1,1,374930229,0.34,0.838528,598,0.123602,0.701788,0.0086
1,1,1,377205931,0.20,0.873704,582,0.128924,0.739685,0.0056
1,1,1,377370709,0.07,0.863036,596,0.114683,0.716571,0.0151
1,1,1,378590346,0.22,0.840403,600,0.127162,0.732181,0.0018
1,1,1,379926920,0.07,0.864970,585,0.144963,0.698943,0.0288
1,1,1,380063568,0.23,0.852368,592,0.086201,0.743205,0.0033
1,1,1,380668889,0.27,0.863036,602,0.096882,0.757394,0.0004
1,1,1,382183064,0.31,0.881451,581,0.121804,0.706187,0.0021
1,1,1,383668415,0.18,0.833151,584,0.111123,0.725857,0.0091
1,1,1,383766180,0.25,0.847034,583,0.098680,0.753660,0.0175
1,1,1,385105698,0.07,0.879037,585,0.098680,0.750277,0.0282
1,1,1,385250073,0.07,0.841700,599,0.098680,0.735825,0.0203
1,1,1,387591904,0.32,0.821126,576,0.141403,0.746990,0.0005
1,1,1,38827726,0.22,0.825698,590,0.105801,0.735618,0.0051
1,1,1,392731427,0.25,0.857702,591,0.105801,0.737598,0.0143
1,1,1,393278912,0.16,0.850782,591,0.112921,0.737810,0.0002
1,1,1,395252757,0.15,0.831744,583,0.123602,0.734023,0.0006
1,1,1,396149372,0.22,0.831032,571,0.107563,0.770339,0.0003
1,1,1,396524270,0.07,0.863036,587,0.125364,0.735037,0.0246
1,1,1,398815596,0.24,0.825698,566,0.116481,0.759460,0.0112
1,1,1,400535179,0.07,0.868370,585,0.095120,0.764635,0.0092
1,1,1,405620869,0.98,0.831767,597,0.139605,0.718725,0.0070
1,1,1,413559884,0.07,0.841700,579,0.107563,0.743453,0.0020
1,1,1,414818884,0.55,0.860598,582,0.132485,0.748661,0.0025
1,1,1,414893779,0.21,0.836557,589,0.116481,0.721570,0.0271
1,1,1,416875994,0.39,0.803252,581,0.127162,0.749252,0.0353
1,1,1,420310732,0.17,0.825698,581,0.112921,0.768378,0.0020
1,1,1,424661845,0.15,0.836366,587,0.104003,0.725162,0.0056
1,1,1,424694963,0.28,0.854195,578,0.123602,0.745197,0.0039
1,1,1,431618020,0.40,0.836366,583,0.120042,0.748413,0.0106
1,1,1,43412650,0.53,0.863036,575,0.123602,0.765427,0.0097
1,1,1,43661461,0.31,0.831032,582,0.098680,0.733786,0.0032
1,1,1,437622381,0.15,0.852368,591,0.098680,0.738206,0.0193
1,1,1,439781385,0.24,0.841700,590,0.116481,0.758177,0.0086
1,1,1,440045570,0.11,0.847034,587,0.109361,0.737361,0.0019
1,1,1,441021166,0.09,0.863036,594,0.116481,0.735300,0.0106
1,1,1,441414792,0.52,0.847034,579,0.118244,0.761089,0.0013
1,1,1,445095270,0.12,0.824720,582,0.107563,0.708569,0.0076
1,1,1,445233199,0.10,0.843603,609,0.112921,0.717934,0.0000
1,1,1,452369723,0.11,0.852368,575,0.114683,0.760936,0.0000
1,1,1,453887868,0.10,0.857702,585,0.096882,0.727249,0.0169
1,1,1,455321581,0.27,0.825698,584,0.109361,0.751584,0.0125
1,1,1,456454537,0.26,0.836557,587,0.128924,0.725211,0.0003
1,1,1,466995634,0.24,0.857702,600,0.102240,0.702642,0.0026
1,1,1,467807963,0.07,0.852368,582,0.093322,0.765617,0.0000
1,1,1,467949019,0.08,0.836366,590,0.095120,0.766310,0.0003
1,1,1,470319046,0.13,0.857702,590,0.080879,0.731495,0.0106
1,1,1,470319372,0.27,0.844844,595,0.134283,0.712874,0.0000
1,1,1,471784060,0.10,0.852368,592,0.104003,0.730100,0.0065
1,1,1,473031507,0.18,0.843021,598,0.111123,0.713704,0.0068
1,1,1,475198297,0.10,0.831032,579,0.087999,0.717301,0.0262
1,1,1,475308570,0.21,0.859938,592,0.146726,0.724960,0.0032
1,1,1,475746404,0.45,0.843672,580,0.116481,0.729640,0.0036
1,1,1,478745059,0.49,0.860029,592,0.137843,0.742713,0.0122
1,1,1,479368371,0.08,0.864716,579,0.136045,0.733543,0.0000
1,1,1,480633959,0.95,0.841700,572,0.123602,0.747153,0.0040
1,1,1,484458108,0.07,0.869536,608,0.132485,0.694794,0.0270
1,1,1,485240562,0.14,0.821881,579,0.136045,0.760152,0.0092
1,1,1,487804032,0.21,0.841700,583,0.111123,0.727945,0.0062
1,1,1,488729533,0.31,0.854793,594,0.120042,0.733842,0.0004
1,1,1,489878915,0.13,0.852368,589,0.127162,0.697838,0.0081
1,1,1,489986568,0.65,0.825698,564,0.098680,0.727408,0.0211
1,1,1,491843546,0.11,0.837055,591,0.112921,0.735573,0.0023
1,1,1,496460768,0.09,0.847034,585,0.120042,0.735074,0.0033
1,1,1,496550176,0.19,0.869493,594,0.148524,0.711073,0.0022
1,1,1,497619302,0.08,0.836366,575,0.111123,0.776873,0.0167
1,1,1,498030622,0.10,0.843021,595,0.130722,0.737747,0.0019
1,1,1,498807819,0.14,0.836366,603,0.123602,0.709138,0.0022
1,1,1,501480951,0.12,0.852368,581,0.127162,0.743390,0.0001
1,1,1,507605578,0.25,0.804363,587,0.096882,0.740828,0.0278
1,1,1,508977800,0.07,0.841700,582,0.118244,0.743744,0.0170
1,1,1,511027599,0.10,0.848072,592,0.152084,0.728533,0.0052
1,1,1,51216678,0.22,0.858876,590,0.141403,0.729574,0.0017
1,1,1,5122976,0.96,0.841700,601,0.104003,0.758562,0.0787
1,1,1,512517753,0.23,0.836366,596,0.118244,0.718214,0.0000
1,1,1,51267008,0.29,0.845213,597,0.120042,0.684672,0.0010
1,1,1,51321412,0.13,0.852368,589,0.104003,0.717771,0.0000
1,1,1,513719574,0.07,0.862822,584,0.125364,0.715321,0.0047
1,1,1,515130950,0.09,0.857702,571,0.107563,0.785958,0.0008
1,1,1,520648264,0.52,0.857131,596,0.123602,0.719903,0.0064
1,1,1,52445556,0.13,0.857702,596,0.102240,0.746266,0.0001
1,1,1,530064211,0.07,0.838412,593,0.114683,0.732088,0.0005
1,1,1,530298087,0.07,0.863036,598,0.089762,0.750821,0.0029
